User ID,Country,Photo Title,Date Taken,Latitude,Longitude,Photo URL,Description
92639188@N03,Netherlands,2002-04-10 Danang D11H-340 + D11H-346,2003-04-10 00:00:07,16.071894,108.209627,https://live.staticflickr.com/7287/8741173455_a6a2dcb369_o.jpg,"Two train are ready for departure at Danang station. D11H-346 heads the S7 express train from Hanoi to Saigon. The locomotives are exchanged every few hundred kilometres and this one has just been coupled to the S7 express. This long train blocks the passage for passengers to and from the &quot;local&quot;  train with D11H-350, which is visible on the left.

Class D11H are built by FAUR in Romania and are a large 1000mm gauge version of the Bulgarian classes 76 and 77,  that run on that country's 760mm gauge lines.


40606 DSVN D11H-346 S7 + D11H-340 Danang 10042003"
92639188@N03,Netherlands,DSVN D11H-340 (FAUR) with a local train at Danang,2003-04-10 00:00:06,16.071894,108.209627,https://live.staticflickr.com/7289/8741172783_0a7f3afa26_o.jpg,40616 DSVN D11H-340 Danang 10042003
92639188@N03,Netherlands,DSVN operates on green tea,2003-04-10 00:00:05,16.071719,108.207718,https://live.staticflickr.com/7291/8742287984_6b23fc8ded_o.jpg,"The driver empties the tea pot in preperation for his upcoming duties. Locomotive D11H-346 from Danang MPD heads the express train S7 further due south.

40601 DSVN D11H-346 theepot Danang 10042003"
92639188@N03,Netherlands,2002-04-10 Danang D12E-648 S7,2003-04-10 00:00:03,16.071894,108.209627,https://live.staticflickr.com/7291/8742286432_8d2311e0f0_o.jpg,D12E met trein S7 (Ha Noi - Saigon) loopt station Danang binnen.
92639188@N03,Netherlands,2002-04-10 Danang D12E-657 opdruklok trein-S7,2003-04-10 00:00:02,16.071894,108.209627,https://live.staticflickr.com/7292/8742285654_23452cf001_o.jpg,"Om trein S7 over de wolkenpas tussen Hue en Danang te krijgen, was de hulp van deze D19E als opdruklok nodig."
92639188@N03,Netherlands,2002-04-10 Danang D19E-007,2003-04-10 00:00:01,16.071719,108.207718,https://live.staticflickr.com/7293/8741168941_4a46879727_o.jpg,Tot mijn verbazing komt vanachter de muren van depot Danang deze gloednieuwe D19E naar buiten rollen. De lok is gebouwd in China en voor mijn bezoek wist ik niet van het bestaan van dit type af.
80830567@N08,"Hong Kong, China","082 Vietnam - Danang, Myson & Hue - 00001",2007-04-08 17:52:55,16.064600,108.231201,https://live.staticflickr.com/8337/8200143345_595aacceb6_o.jpg,Nam Hoai - the reflecting pool
64571101@N08,,Blind student plays keyboard in new school built by EMW's School Construction program,2005-02-25 11:44:09,16.070557,108.213100,No URL,"Nguyen Dinh Chieu School for the Blind, Lien Chieu District, Da Nang

<a href=""http://www.eastmeetswest.org/Page.aspx?pid=372"" rel=""nofollow"">Learn more about East Meets West's School Construction Program</a>"
64571101@N08,,Students with their teacher at a new school built by EMW's School Construction program,2005-02-25 11:30:05,16.070557,108.213100,No URL,"Nguyen Dinh Chieu School for the Blind, Lien Chieu District, Da Nang

<a href=""http://www.eastmeetswest.org/Page.aspx?pid=372"" rel=""nofollow"">Learn more about East Meets West's School Construction Program</a>"
64571101@N08,,Blind students inspect a visitor's car at school built by EMW's School Construction program,2005-02-25 11:19:25,16.070557,108.213100,No URL,"Nguyen Dinh Chieu School for the Blind, Lien Chieu District, Da Nang

<a href=""http://www.eastmeetswest.org/Page.aspx?pid=372"" rel=""nofollow"">Learn more about East Meets West's School Construction Program</a>"
64571101@N08,,Students exercise in the gym of the school built by EMW's School Construction program,2005-02-25 11:10:13,16.070557,108.213100,No URL,"Nguyen Dinh Chieu School for the Blind, Lien Chieu District, Da Nang

<a href=""http://www.eastmeetswest.org/Page.aspx?pid=372"" rel=""nofollow"">Learn more about East Meets West's School Construction Program</a>"
64571101@N08,,Students at the new blind school build by EMW's School Construction program,2005-02-25 11:08:04,16.070557,108.213100,No URL,"Nguyen Dinh Chieu School for the Blind, Lien Chieu District, Da Nang

<a href=""http://www.eastmeetswest.org/Page.aspx?pid=372"" rel=""nofollow"">Learn more about East Meets West's School Construction Program</a>"
64571101@N08,,Boy plays with blocks at new school built by EMW's School Construction program,2005-02-25 11:06:23,16.070557,108.213100,No URL,"Nguyen Dinh Chieu School for the Blind, Lien Chieu District, Da Nang

<a href=""http://www.eastmeetswest.org/Page.aspx?pid=372"" rel=""nofollow"">Learn more about East Meets West's School Construction Program</a>"
64571101@N08,,Boy plays game at new school built by EMW's School Construction program,2005-02-25 11:06:07,16.070557,108.213100,No URL,"Nguyen Dinh Chieu School for the Blind, Lien Chieu District, Da Nang

<a href=""http://www.eastmeetswest.org/Page.aspx?pid=372"" rel=""nofollow"">Learn more about East Meets West's School Construction Program</a>"
64571101@N08,,Blind students receive specialized teaching at new school built by EMW's School Construction program,2005-02-25 11:04:32,16.070557,108.213100,No URL,"Nguyen Dinh Chieu School for the Blind, Lien Chieu District, Da Nang

<a href=""http://www.eastmeetswest.org/Page.aspx?pid=372"" rel=""nofollow"">Learn more about East Meets West's School Construction Program</a>"
64571101@N08,,Blind student receives specialized teaching at new school built by EMW's School Construction program,2005-02-25 11:03:28,16.070557,108.213100,No URL,"Nguyen Dinh Chieu School for the Blind, Lien Chieu District, Da Nang

<a href=""http://www.eastmeetswest.org/Page.aspx?pid=372"" rel=""nofollow"">Learn more about East Meets West's School Construction Program</a>"
64571101@N08,,Blind student uses abacus in school built by EMW's School Construction program,2005-02-25 11:00:12,16.070557,108.213100,No URL,"Nguyen Dinh Chieu School for the Blind, Lien Chieu District, Da Nang

<a href=""http://www.eastmeetswest.org/Page.aspx?pid=372"" rel=""nofollow"">Learn more about East Meets West's School Construction Program</a>"
64571101@N08,,Students in school built by EMW's School Construction program,2004-10-20 10:37:53,16.070557,108.213100,No URL,"Nguyen Dinh Chieu School for the Blind, Lien Chieu District, Da Nang

<a href=""http://www.eastmeetswest.org/Page.aspx?pid=372"" rel=""nofollow"">Learn more about East Meets West's School Construction Program</a>"
64571101@N08,,School for the blind built by EMW's School Construction program,2004-10-20 10:36:36,16.070557,108.213100,No URL,"Nguyen Dinh Chieu School for the Blind, Lien Chieu District, Da Nang

<a href=""http://www.eastmeetswest.org/Page.aspx?pid=372"" rel=""nofollow"">Learn more about East Meets West's School Construction Program</a>"
64571101@N08,,Opening of new school built by EMW's School Construction program,2004-08-23 09:47:56,16.070557,108.213100,No URL,"Nguyen Dinh Chieu School for the Blind, Lien Chieu District, Da Nang

<a href=""http://www.eastmeetswest.org/Page.aspx?pid=372"" rel=""nofollow"">Learn more about East Meets West's School Construction Program</a>"
64571101@N08,,Opening of new school built by EMW's School Construction program,2004-08-23 09:46:43,16.070557,108.213100,No URL,"Nguyen Dinh Chieu School for the Blind, Lien Chieu District, Da Nang

<a href=""http://www.eastmeetswest.org/Page.aspx?pid=372"" rel=""nofollow"">Learn more about East Meets West's School Construction Program</a>"
64571101@N08,,Children play chess at the Village of Hope during free time,2006-08-29 08:41:21,16.070557,108.213100,No URL,"<a href=""https://www.eastmeetswest.org/villageofhope"" rel=""nofollow"">Learn more about East Meets West's Village of Hope</a>"
64571101@N08,,Children play games in the Village of Hope library,2006-08-29 08:48:16,16.070557,108.213100,No URL,"<a href=""https://www.eastmeetswest.org/villageofhope"" rel=""nofollow"">Learn more about East Meets West's Village of Hope</a>"
64571101@N08,,Art is important at the Village of Hope,2004-01-08 19:03:28,16.070557,108.213100,No URL,"<a href=""https://www.eastmeetswest.org/villageofhope"" rel=""nofollow"">Learn more about East Meets West's Village of Hope</a>"
64571101@N08,,The Village of Hope provides drawing classes to disadvantaged children,2006-08-29 08:37:05,16.070557,108.213100,No URL,"<a href=""https://www.eastmeetswest.org/villageofhope"" rel=""nofollow"">Learn more about East Meets West's Village of Hope</a>"
64571101@N08,,Boys receive new soccer shoes at the Village of Hope,2006-04-20 16:36:42,16.070557,108.213100,No URL,"<a href=""https://www.eastmeetswest.org/villageofhope"" rel=""nofollow"">Learn more about East Meets West's Village of Hope</a>"
64571101@N08,,"Children learn about gardening, cooking and healthy eating at Village of Hope",2004-01-13 23:54:25,16.070557,108.213100,No URL,"<a href=""https://www.eastmeetswest.org/villageofhope"" rel=""nofollow"">Learn more about East Meets West's Village of Hope</a>"
64571101@N08,,Village of Hope offers embroidery classes to children,2006-12-07 16:46:50,16.070557,108.213100,No URL,"<a href=""https://www.eastmeetswest.org/villageofhope"" rel=""nofollow"">Learn more about East Meets West's Village of Hope</a>"
64571101@N08,,Children playing soccer at Village of Hope,2006-12-07 16:27:56,16.070557,108.213100,No URL,"<a href=""https://www.eastmeetswest.org/villageofhope"" rel=""nofollow"">Learn more about East Meets West's Village of Hope</a>"
64571101@N08,,Girls on balcony at Village of Hope Disadvantaged Children's Center,2006-10-28 14:01:23,16.070557,108.213100,No URL,"<a href=""https://www.eastmeetswest.org/villageofhope"" rel=""nofollow"">Learn more about East Meets West's Village of Hope</a>"
64571101@N08,,Village of Hope children check out a visitor's motorcycle,2006-10-28 13:59:53,16.070557,108.213100,No URL,"<a href=""https://www.eastmeetswest.org/villageofhope"" rel=""nofollow"">Learn more about East Meets West's Village of Hope</a>"
64571101@N08,,Friends during free time at the Village of Hope,2006-10-28 13:50:42,16.070557,108.213100,No URL,"<a href=""https://www.eastmeetswest.org/villageofhope"" rel=""nofollow"">Learn more about East Meets West's Village of Hope</a>"
64571101@N08,,Students enjoying lunch at the Village of Hope,2006-09-15 11:10:24,16.070557,108.213100,No URL,"<a href=""https://www.eastmeetswest.org/villageofhope"" rel=""nofollow"">Learn more about East Meets West's Village of Hope</a>"
64571101@N08,,Girls enjoy lunch in the Village of Hope dining room,2006-09-15 11:08:49,16.070557,108.213100,No URL,"<a href=""https://www.eastmeetswest.org/villageofhope"" rel=""nofollow"">Learn more about East Meets West's Village of Hope</a>"
64571101@N08,,Boys eat together at the Village of Hope,2006-09-15 11:07:49,16.070557,108.213100,No URL,"<a href=""https://www.eastmeetswest.org/villageofhope"" rel=""nofollow"">Learn more about East Meets West's Village of Hope</a>"
64571101@N08,,Students play chess during break time at the Village of Hope,2006-09-15 09:08:36,16.070557,108.213100,No URL,"Pham Hong Tham (left, standing),  Ngo Quoc Manh (right, standing),  Do Thi Vy (left, sitting),  and Nguyen Thi Hoang (right, sitting).

<a href=""https://www.eastmeetswest.org/villageofhope"" rel=""nofollow"">Learn more about East Meets West's Village of Hope</a>"
64571101@N08,,A Village of Hope student receives a new school book,2006-08-29 08:49:06,16.070557,108.213100,No URL,"<a href=""https://www.eastmeetswest.org/villageofhope"" rel=""nofollow"">Learn more about East Meets West's Village of Hope</a>"
64571101@N08,,Children greet visitors at the Village of Hope,2006-07-01 10:30:36,16.070557,108.213100,No URL,"<a href=""https://www.eastmeetswest.org/villageofhope"" rel=""nofollow"">Learn more about East Meets West's Village of Hope</a>"
64571101@N08,,Children at Village of Hope enjoy their free time,2005-03-09 19:29:07,16.070557,108.213100,No URL,"<a href=""https://www.eastmeetswest.org/villageofhope"" rel=""nofollow"">Learn more about East Meets West's Village of Hope</a>"
64571101@N08,,Teachers at the Village of Hope provide a supportive learning environment,2005-03-09 18:53:52,16.070557,108.213100,No URL,"<a href=""https://www.eastmeetswest.org/villageofhope"" rel=""nofollow"">Learn more about East Meets West's Village of Hope</a>"
64571101@N08,,Hearing impaired students are taught at Village of Hope Children's Center,2005-03-09 18:40:04,16.070557,108.213100,No URL,"<a href=""https://www.eastmeetswest.org/villageofhope"" rel=""nofollow"">Learn more about East Meets West's Village of Hope</a>"
64571101@N08,,Village of Hope provides specialized teaching to hearing impaired students,2005-03-09 18:39:35,16.070557,108.213100,No URL,"<a href=""https://www.eastmeetswest.org/villageofhope"" rel=""nofollow"">Learn more about East Meets West's Village of Hope</a>"
64571101@N08,,"The Village of Hope Disadvantaged Children's Center in Da Nang, Vietnam",2005-02-28 12:55:06,16.070557,108.213100,No URL,"<a href=""https://www.eastmeetswest.org/villageofhope"" rel=""nofollow"">Learn more about East Meets West's Village of Hope</a>"
64571101@N08,,EMW supporters enjoy meeting the children at Village of Hope,2005-02-28 12:47:24,16.070557,108.213100,No URL,"<a href=""https://www.eastmeetswest.org/villageofhope"" rel=""nofollow"">Learn more about East Meets West's Village of Hope</a>"
64571101@N08,,"Village of Hope offers students practical skills, such as sewing",2005-02-28 12:45:24,16.070557,108.213100,No URL,"<a href=""https://www.eastmeetswest.org/villageofhope"" rel=""nofollow"">Learn more about East Meets West's Village of Hope</a>"
64571101@N08,,Village of Hope Children's Center courtyard,2005-02-28 12:43:35,16.070557,108.213100,No URL,"<a href=""https://www.eastmeetswest.org/villageofhope"" rel=""nofollow"">Learn more about East Meets West's Village of Hope</a>"
64571101@N08,,Dance classes are offered at the Village of Hope,2005-02-24 19:54:57,16.070557,108.213100,No URL,"<a href=""https://www.eastmeetswest.org/villageofhope"" rel=""nofollow"">Learn more about East Meets West's Village of Hope</a>"
64571101@N08,,EMW celebrates the birthdays of all children at the Village of Hope,2004-03-31 12:50:33,16.070557,108.213100,No URL,"<a href=""https://www.eastmeetswest.org/villageofhope"" rel=""nofollow"">Learn more about East Meets West's Village of Hope</a>"
64571101@N08,,Village of Hope children and Santa enjoy the holidays together,2002-12-24 19:30:44,16.070557,108.213100,No URL,"<a href=""https://www.eastmeetswest.org/villageofhope"" rel=""nofollow"">Learn more about East Meets West's Village of Hope</a>"
64571101@N08,,A child receives dental care in Da Nang,2005-01-06 17:29:18,16.070557,108.213100,No URL,"<a href=""http://www.eastmeetswest.org/Page.aspx?pid=381"" rel=""nofollow"">Learn more about East Meets West's Dental Program</a>"
64571101@N08,,Children benefiting from the dental outreach smile in Hoa Lien,2004-11-16 12:10:43,16.070557,108.213100,No URL,"<a href=""http://www.eastmeetswest.org/Page.aspx?pid=381"" rel=""nofollow"">Learn more about East Meets West's Dental Program</a>"
64571101@N08,,Two doctors participate in the dental outreach in Hoa Lien,2004-11-16 09:57:39,16.070557,108.213100,No URL,"<a href=""http://www.eastmeetswest.org/Page.aspx?pid=381"" rel=""nofollow"">Learn more about East Meets West's Dental Program</a>"
64571101@N08,,"Children receive dental care as a part of the dental outreach in Son Tra District, Da Nang",2003-12-13 09:31:08,16.070557,108.213100,No URL,"<a href=""http://www.eastmeetswest.org/Page.aspx?pid=381"" rel=""nofollow"">Learn more about East Meets West's Dental Program</a>"
64571101@N08,,Children wait in the Da Nang dental clinic,2003-12-13 09:28:03,16.070557,108.213100,No URL,"<a href=""http://www.eastmeetswest.org/Page.aspx?pid=381"" rel=""nofollow"">Learn more about East Meets West's Dental Program</a>"
60395108@N02,"Hong Kong, China",IMG_2742,2006-04-11 09:01:53,16.122841,108.210697,No URL,峴港 Danang
23657333@N07,"Brattleboro, United States",,2006-10-30 15:10:32,16.040564,108.251123,https://live.staticflickr.com/3566/3395464908_40bb1651cc_o.jpg,
23657333@N07,"Brattleboro, United States",,2006-10-30 15:12:44,16.040564,108.251123,https://live.staticflickr.com/3209/3394651291_a60b52130a_o.jpg,
23657333@N07,"Brattleboro, United States",DSC_0103_7,2007-08-24 04:07:40,16.040564,108.251123,https://live.staticflickr.com/3463/3378028943_5a4f397680_o.jpg,
23657333@N07,"Brattleboro, United States",,2007-08-23 18:58:42,16.045978,108.200054,https://live.staticflickr.com/3093/3170801807_cbc3740476_o.jpg,"Da Nang, Vietnam

Da Nang, Vietnam"
21874239@N07,Unknown,Cham Museum Danang,2007-12-01 11:20:06,16.055666,108.212833,No URL,
7418193@N04,,IMG_0096,2007-08-17 18:08:47,16.054226,108.213272,https://live.staticflickr.com/2174/1600818866_2aa16026e5_o.jpg,Chùa Cầu Hội An ( hình trên tờ 20 ngàn đồng)
14636513@N07,,HACKERPHAM2,2007-06-08 11:37:39,15.988229,108.232841,https://live.staticflickr.com/2203/1497957498_72ae2283f0_o.jpg,
45206671@N00,"San Francisco, CA, United States",Uncle Ho,2001-02-21 09:00:16,16.060743,108.178940,https://live.staticflickr.com/1291/656101522_f8a6858411_o.jpg,"<a href=""http://loc.alize.us/#/flickr:656101522"">Da Nang (I think)</a> <a href=""http://www.flickr.com/groups/geotagging/discuss/72157594165549916/"">[?]</a>"
45206671@N00,"San Francisco, CA, United States",Billboard in Da Nang,2001-02-21 09:00:07,16.056371,108.180656,https://live.staticflickr.com/1413/656100074_a384582c7e_o.jpg,"<a href=""http://loc.alize.us/#/flickr:656100074"">Da Nang</a> <a href=""http://www.flickr.com/groups/geotagging/discuss/72157594165549916/"">[?]</a>"
7823544@N08,,DSCF0071,2006-01-20 23:46:16,16.066171,108.219097,https://live.staticflickr.com/196/510662200_21fa09aef0_o.jpg,
7823544@N08,,ngoi tua man...cau,2006-01-20 01:26:36,16.066171,108.219097,https://live.staticflickr.com/194/510681583_06b6e78f15_o.jpg,Cầu xoay sông Hàn
87791108@N00,"Melbourne, Australia",199909 101 at Danang,2006-09-09 21:05:25,16.060415,108.223120,https://live.staticflickr.com/81/238304212_2be5f5f138_o.jpg,"Linga statue the Cham Museum, Danang, Central Vietnam."
87791108@N00,"Melbourne, Australia",199909 102 at Danang,2006-09-09 21:43:39,16.060415,108.223120,https://live.staticflickr.com/98/238304214_c68fe252e1_o.jpg,"Linga statue encircled with breasts. Inside the Cham Museum, Danang, Central Vietnam."
87791108@N00,"Melbourne, Australia",199909 100 at Danang,2006-09-09 20:41:28,16.060415,108.223120,https://live.staticflickr.com/95/238304211_4689ceff3c_o.jpg,"This guy had so much expression. He looks to me like he is playing a computer game.
Statue of Ganesha in the Cham Museum, Danang, Central Vietnam.
From the 8th century."
98545250@N00,Unknown,DSC04086,2006-08-10 05:57:08,16.082500,108.222344,https://live.staticflickr.com/73/220778830_6f402283b6_o.jpg,
98545250@N00,Unknown,DSC04085,2006-08-10 05:57:06,16.082500,108.222344,https://live.staticflickr.com/87/220778591_5b3bec821a_o.jpg,
98545250@N00,Unknown,DSC04084,2006-08-10 05:56:51,16.082500,108.222344,https://live.staticflickr.com/88/220778266_ddee2e1d57_o.jpg,
98545250@N00,Unknown,DSC04083,2006-08-10 05:56:45,16.082500,108.222344,https://live.staticflickr.com/88/220777972_d2e8bbbbde_o.jpg,
98545250@N00,Unknown,DSC04082,2006-08-10 05:56:32,16.082500,108.222344,https://live.staticflickr.com/90/220777720_a168a3711e_o.jpg,
98545250@N00,Unknown,DSC04080,2006-08-10 05:56:07,16.082500,108.222344,https://live.staticflickr.com/84/220777223_d619e3cd55_o.jpg,
98545250@N00,Unknown,DSC04079,2006-08-10 05:55:52,16.082500,108.222344,https://live.staticflickr.com/61/220776995_c47d4c1845_o.jpg,
98545250@N00,Unknown,DSC04078,2006-08-10 05:55:42,16.082500,108.222344,https://live.staticflickr.com/92/220776730_b4e949a3e1_o.jpg,"Dalang market - a serious argument there, money involved"
98545250@N00,Unknown,DSC04077,2006-08-10 05:55:34,16.082500,108.222344,https://live.staticflickr.com/90/220776480_49312e416d_o.jpg,Oops!
98545250@N00,Unknown,DSC04069,2006-08-10 05:36:32,16.082500,108.222344,https://live.staticflickr.com/82/220776293_c97d8f92df_o.jpg,
98545250@N00,Unknown,DSC04065,2006-08-10 05:35:18,16.082500,108.222344,https://live.staticflickr.com/98/220775579_40dad36875_o.jpg,
98545250@N00,Unknown,DSC04064,2006-08-10 04:55:39,16.082500,108.222344,https://live.staticflickr.com/86/220775334_8bceec2792_o.jpg,
98545250@N00,Unknown,DSC04063,2006-08-10 04:55:11,16.082500,108.222344,https://live.staticflickr.com/90/220775242_b131f74e71_o.jpg,
98545250@N00,Unknown,DSC04062,2006-08-10 04:54:00,16.082500,108.222344,https://live.staticflickr.com/87/220775177_de123c9221_o.jpg,
